smoke,co,tvoc,temperature
0.04443313767754801,163.26718340049473,13.005416970740303,9.369808590004439
0.0,172.64986351888632,39.40971702664229,7.877732162932368
0.03296902930934758,163.86429642249445,24.11158752584111,9.361093642500212
0.0,155.81990245911828,47.96328108555447,9.006194473034675
0.016975724190942,162.9273355531675,69.75106983284435,8.604379392153437
0.0,166.42455561979807,67.11661288073536,9.065781484768827
0.0,168.955632753294,66.2740976845136,9.702424882436576
0.004593237282424682,165.8839827380026,47.22343195946878,7.988469907328366
0.0,159.5578047544325,19.54624182670606,9.107168948397582
0.0,164.09625204896798,56.49273935619081,8.368794096249388
0.0,166.18947355354595,58.199525991188224,8.830673035240196
0.0389617017156804,170.8238307386388,43.07249749433027,8.171057487473425
0.05250552980544572,171.11509369630605,21.70448249877994,7.655428660760066
0.0,164.7154059554366,19.32024896108402,8.205403354258836
0.021415648123674816,165.23207405635114,16.552724052870108,7.833730223695129
0.0449567856843746,167.25822125162964,23.386645671933003,6.727706789925335
0.04512346112508917,172.7901001389285,31.330700724201908,7.741593861902082
0.010722541698582055,167.79309812928065,25.352451460806996,8.5087275703066
0.03671523377807484,165.45689931937898,25.060379448782548,7.466643258523057
0.0,164.60826558809768,22.429894038361155,7.399272445414304
0.004156123282834,162.77929391307956,21.761255605168873,6.699623042164333
0.0,161.06882480723198,27.207074952657393,6.447638140453286
0.0,163.0856919558117,26.236834009327318,6.991677735242138
0.0018031695734813714,163.00865411676037,20.805505045667072,6.255416590332832
0.017376518807903724,158.6762438222409,35.76800329949536,7.481658385622122
0.05817543839774935,162.47400621369817,14.965445337355417,5.700322009842271
0.013257776364944372,165.17300395069168,22.87337806794459,7.444290441678957
0.03209652674807756,166.50510783613737,23.785183942143625,5.329533078506525
0.0326641586624769,167.1729659052578,20.81985313629171,6.252935400784176
0.134376718284848,167.99638234563008,30.242310285211666,5.5322236734351
0.0,169.1394274740083,29.84935714426643,6.977508341358648
0.0,170.22695952233602,33.27797261638908,6.429951254600793
0.07370280262440401,166.23664720830686,20.765624197636587,5.667935662811292
0.0,167.08030597171484,28.772264438224006,6.036582559417546
0.044290156880085974,167.4679475070246,17.676811664652316,4.331202796056143
0.011500476188141826,170.5684557204526,18.04168819252839,5.656641851477861
0.10526012006040053,168.41170583872739,24.76804795178114,4.285948832640631
0.0,178.9135224005433,43.954254581642395,5.5761455777652
0.06109002762594066,174.173576730922,42.27044950959744,4.310855868485374
0.08747906526362495,175.79034587059974,24.418182172217712,3.7800630529263533
0.0,177.98622891738083,32.49304368775833,4.645224303902616
0.03914351217906732,179.9150477369747,34.191216191972885,3.4950430027349686
0.0,179.7079143109045,22.508165330668838,4.760730615848672
0.0015080786267562451,175.48319135338858,20.593139273939425,2.5765180314455174
0.0,178.43965465579902,26.214832079460493,4.3615548003331615
0.0,175.15806867780566,34.48475313930204,2.845306686927641
0.02121171298559494,183.57503916452572,45.83344897099149,2.6498550261960885
0.007166958380311545,180.8497337412623,32.16071153930959,3.619643663749155
0.07395394867028802,183.49939122752883,41.175959216201676,1.6871027639419207
0.03055718273247713,194.11422708930542,72.60905675582298,2.035145787452075
0.11454419620393813,191.4446419899248,71.38382655852533,2.916366599616868
0.0053521191039356915,195.96827649334773,61.14260407576762,3.314546937585085
0.0,197.0763934233927,89.50482367359959,2.6527058344755234
0.0,200.59783626307362,82.89181956810167,1.6596861641225997
0.0,193.02722730642128,73.05395799024994,3.439461603768292
0.0,198.55210018546572,71.33532057609108,1.7053183837341859
0.0,205.07868359514214,56.99085273032768,1.8576519611882132
0.0,203.118259180178,62.290722614432376,2.0098677174457835
0.02260166722928844,207.7348697695329,59.19289985378573,1.3106554718635106
0.0,207.69519748476068,48.34930004172201,2.7047124907781583
0.0,203.71545846805782,26.29839683665745,1.349715504562579
0.0,176.3140926509004,10.39714640389656,2.009826145682516
0.0,183.5176286618564,23.630110014641215,1.8782285286437919
0.00034341274695184925,176.98858604767577,8.487321575782978,1.6465778497556753
0.05422397915365354,193.1130588763378,20.171107219779564,2.2567199643143265
0.0,198.9801549566422,28.57132809796444,0.47411926161582674
0.024007306811118484,201.6510170133088,25.657841166170222,1.3404935376270437
0.1365433616611784,199.20100773035966,40.23893255548552,1.8413033730360588
0.018867535138161487,203.5991191597172,48.240173480142936,1.2851599777155744
0.0,198.15380384745086,36.745258937148634,2.540176426507837
0.0,206.3706033646798,54.54198894358638,2.305389159191387
0.0,212.5345619176743,57.60425657234214,2.2050039537763837
0.0,195.43642359749634,54.923858231211746,2.146410613570617
0.01343307133418863,210.94316568972528,49.31999284430153,2.1341146822115844
0.005177206931969653,232.44625810457816,28.498607723074066,2.877216696583856
0.0,214.43173220063267,50.61871926861305,2.9285910484848747
0.0,189.88830143017267,58.294708477515755,1.7058874543949942
0.053807315632000655,188.01594619865966,42.513076390289605,1.8447251956017068
0.0,186.77531986311817,45.45598844124919,2.1083797101759014
0.0,186.34941938211435,45.13691327787406,1.8046313536789977
0.0,187.109819378363,35.612027323489066,2.450042696034372
0.0,194.2715430113476,25.320076889645048,1.7394518363489944
0.04156746335316272,188.1865618566139,44.59593410361021,3.735892484732128
0.0,186.0945125772711,39.6604397982569,2.3818178662905725
0.038601078100171146,190.6804300654961,55.18431187680337,3.4726672642722693
0.07656618722897346,191.64028633481394,27.414828659131196,2.5465124687083165
0.046062384245517264,186.8972879447942,28.443236942098558,2.8693008024474826
0.0,181.70469909486312,18.69189964856793,3.8795081560324913
0.0072433832328777665,185.72558920454156,34.52725633094826,2.3367318490110023
0.0,187.75940081127237,42.399270884491706,1.7447239867502242
0.0,185.22656370274441,32.90008728360458,4.151249871978077
0.017140758120131185,191.94230176493326,39.71396829539309,3.2858845121158247
0.0,191.05718641926214,32.54102389063604,3.6797530404776584
0.0,197.90020464925252,47.537169187852484,6.283450266398601
0.0,194.8674376166479,33.91132540174356,4.792457476757706
0.0,193.96914746527062,50.70860358972606,3.984109296472786
0.07606992489159611,196.10020540272308,39.86740333290627,4.5380685947604835
0.0,198.33774588630766,35.72052567817918,5.449662124912585
0.025596204551463747,189.9993534252911,18.338129731677746,4.298105929526082
0.0,197.92614331311407,34.61210981035349,5.08580993856804
0.061320257193519204,192.74854352695075,2.8841036661703425,3.795486671458237
0.05785481927319794,190.60982894347137,26.72372602822704,5.188478944977902
0.058808755261995985,192.29435347167225,30.08319057322799,5.430681998268216
0.0,195.74232421976086,22.388477615823433,7.080532202870652
0.010336202362249719,190.52610238750793,30.152081940102292,5.411103424827225
0.03794693000609739,186.49129998941834,32.92973121114836,6.337718287060076
0.019076928129466555,190.6558580837901,53.81634593030655,8.292656440701185
0.03182981629109146,198.75949975821095,67.7653604076019,5.938327335016764
0.0029175502142738748,200.00974909910505,134.14978454834053,7.251497729854517
0.0,209.37911732882117,129.10993152832933,7.458694549687451
0.0,186.51702282508816,22.220145491786965,7.114840690137838
0.0,186.04196550761026,19.54938388831515,7.850721182375688
0.13390549368191962,196.00454307498353,148.63407711465183,7.309554275252296
0.0,194.7837279183217,121.93692807058352,8.03827234202356
0.0,195.88000112633893,62.45245487325216,8.834760250597915
0.03663246803645414,186.87297272695884,53.16273627275691,8.654296477267051
0.04277300043413224,183.8334301545686,35.42555399699987,8.249293157319443
0.06436621950760701,182.28136771963997,30.159475032739536,8.057259781371044
0.02354892518533902,185.63032482958414,20.611694940900524,7.484862664825586
0.04228007572334758,187.73802539661952,23.68062722056225,8.206718490515069
0.09201085674209955,183.56191155721342,24.660163752786843,8.474231471178724
0.0,232.98287526731997,-23.39195286085432,8.616217325704651
0.0,255.7990947299938,60.47060527025427,6.796662207614844
0.0,245.17616497873578,160.2383138033486,7.639614176066942
0.0,216.74033261256943,79.53400620327243,9.353057992738643
0.07167112099125841,193.12003630031222,14.732174591674099,10.179781048761152
0.026403418387311747,203.2358643971427,8.29266660891466,7.22103691427804
0.02443459763546091,196.52569728529807,6.530882532044951,11.373331021324717
0.0,192.15821744415226,7.9672530957356305,10.044868931284434
0.0,191.61842564207768,-2.8552892793308238,10.072535968156673
0.0,181.8707367772126,20.485272833427533,8.558587762007964
0.05856228946607718,183.69378903932395,25.066892593558,9.797225809373975
0.07928232464428664,175.6061118286376,26.6926436993115,9.422568925137341
0.03897833636201908,197.30782985671087,4.579459197892081,10.7086369252395
0.0,211.93300780260296,27.220877475018995,10.103042425700814
0.07410112468078954,224.00241522219395,39.9290467032444,9.801140416975379
0.0,212.4464487661693,51.419528261782354,9.646883730477679
0.0,202.97960232493384,23.643431739743768,8.418907039961713
0.0,206.659956787977,32.75541914387368,10.326341147751071
0.0,186.38093307274374,18.509525579912037,9.588330232474753
0.00247892602423533,203.2801275469222,31.734721208801865,10.013912525080897
0.0,196.43905919559367,26.815712045101066,9.334712441131346
0.0,197.24991826061398,33.05861800690277,10.774202673000929
0.060665820459282094,196.28525273590964,33.38308651760388,9.402800823849251
0.0,162.56240183276333,12.40035282615111,10.455947958115344
0.0,172.71430551684233,47.119371220019765,8.807650020581892
0.05551511809913821,163.0088223687936,21.991988579503612,8.710605675125825
0.0,155.73391490692111,41.13074310276575,8.288826990153073
0.0,163.13515639465996,63.79996619837323,9.205611374605638
0.06362437232993695,165.371230037643,69.47712091860157,8.264233332743265
0.09456939247751694,168.69672428404297,60.53051665091313,8.216543856348181
0.0,166.7857623651957,56.754904382791025,9.872042230181144
0.0,160.2426118220147,16.674543304846758,9.515145720061165
0.0,162.7756687458918,45.07595562123002,8.841491616409515
0.00027462751216966535,166.09913719815637,44.54011633944813,8.97247013401164
0.0,171.07980689886546,33.898340731205835,8.837522401351633
0.0,170.52680043341292,28.486326427661304,7.394103380817386
0.02046291937986213,164.14156142795952,22.525505124006695,8.109922292423624
0.0,164.14966964773382,11.680398119126428,8.452089304286924
0.0,167.4130416625852,32.89754432232347,8.613588230931652
0.0,173.40565615703778,27.48195047128042,8.855261449521178
0.0,166.25920012549668,28.36802105584322,8.225003730979825
0.0,164.76658741786204,13.395902841856168,8.277620724354808
0.011449121253053904,164.6167846633496,16.11965955209525,7.043931963369014
0.011978827018160436,163.99660349033522,33.26291841647904,7.906096814077042
0.0451961375368428,160.19506084740917,17.585056445286423,7.606758006028944
0.0,162.9705392736786,18.730107138795674,7.404852598027475
0.0,163.32680693830812,29.323899937411205,6.316949439390797
0.02644789681962602,158.98969469043163,21.308165920453487,7.736313603491025
0.0,162.21313762041964,29.7937548915133,6.818619076879756
0.009165010605249657,164.54838653505607,17.186066110212202,6.684511543153922
0.0,166.5728667083525,29.63715326660155,5.4259864113391725
0.07864073204585907,166.9659978883378,7.075766294531302,6.133869546460339
0.012522620386388872,166.5516743865161,20.405620152091426,6.274065736907431
0.0,169.03480522533823,32.030521364852504,6.814342902200957
0.06138604385695892,170.11593106782405,27.373943920929342,6.671869175168636
0.0,168.37482338692917,24.16051355881835,5.207951144926451
0.0,165.61446535049586,19.244056865051096,5.862137122428564
0.0,167.02856564826936,25.551239514689634,4.394380114641725
0.0,171.53857087399663,22.042392927575296,4.0410406435641235
0.003055780468369392,169.0189965500758,13.756696500787072,3.9567638996831125
0.024697593599686027,179.9728666844128,30.729794186958685,5.304202236970308
0.04807108426837714,174.48780461610923,26.222803750282814,2.356859331535164
0.0,176.0356218413648,37.64635962987995,4.424517072733002
0.0,178.29447168544766,23.68804156599665,4.067927806296243
0.0,179.88702470540755,26.460589385362752,4.12659237259199
0.0,179.40609794404878,38.2982226584881,5.227282481918442
0.116708179006352,175.53323010126448,15.307065928644551,4.965659612865135
0.014593088100000748,177.66924277798938,26.3968362613074,2.7238985692207445
0.0449732485574123,175.80619095073172,38.17524321889988,4.424626994124479
0.09803456360805235,183.04071710522314,45.541148309018816,3.586000329713258
0.05636791215873791,180.55727742473286,35.81077442014886,1.74398662410292
0.0,182.61876813569987,51.332848896018845,3.0585141265677187
0.0,194.53486577835324,80.37161495135696,3.2259776345900075
0.0,190.51773166203662,73.00161829591327,2.8787006296686455
0.0,195.0624844524404,67.40966668079136,2.6359917736277625
0.0,197.0283609110695,69.30362398815495,3.274418006049393
0.012046249864473432,201.00242829709848,84.36133625156907,3.2109771254602713
0.013294314902966647,194.2342810434906,69.33290331507517,2.175139266075859
0.08845583501316433,198.77826683665805,76.77982468000735,2.2062604002909625
0.0,206.02758085753874,52.61089297615638,2.258732583279122
0.014006069448472457,203.4612657662496,50.69797762045041,2.3104836366114245
0.0,207.1541677578548,48.22650417382655,3.1307179441809314
